entity_type,id,name,slug,main_category,secondary_categories,short_description,full_description,city,country,address,latitude,longitude,google_maps_url,instagram_url,facebook_url,website_url,whatsapp,phone,opening_hours,payment_methods,parking_info,has_air_conditioning,has_restroom,sells_wholesale,ships_to_brazil,warranty_info,recommended_products,brands,tags,frontier_score,price_score,trust_score,variety_score,service_score,warranty_score,location_score,parking_score,wholesale_score,review_summary,frontier_note,is_featured,is_partner,is_premium,status,last_verified_at
stores,store-macedonia,Macedonia,macedonia,perfumes,"moda,tecnologia,casa,gastronomia","Loja de Departamentos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Em 1988 Macedônia inaugurou a sua primeira loja de importados visando atender o grande fluxo de turistas que circulam pela fronteira, rapidamente a Macedônia se destacou no mercado devido à seriedade no compromisso com seus clientes, provedores e colaboradores tornando a loja cada vez mais agradável e fazendo com que todos se sintam parte dela.

Somando a qualidade de seus produtos, com preços baixos, equipe altamente treinada, infraestrutura moderna, dinamismo na inovação de espaços e produtos e sempre dispondo as novidades do comercio, a Macedônia tornou-se líder no mercado de multissessões como sinônimo de garantia e confiabilidade no Paraguai.

Sendo um grupo sólido com a característica de excelência em atendimento, mantendo sempre suas tradições e origens, a empresa tornou-se ponto de referencia de marcas internacionais que buscam impulsionar e posicionar seus produtos no mercado altamente competitivo da tríplice fronteira.

Além de lojas amplas com sessões bem definidas e uma exposição adequada valorizando a importância dos produtos no show room, a Macedônia dá completo suporte às marcas e maior comodidade aos seus clientes que contam com colaboradores experientes, treinados e especializados em cada sessão, capazes de orientar e passar todas as informações necessárias de cada produto.",Ciudad del Este,Paraguai,Shopping Del Este - loja 111 / 130 - Ciudad del Este,-25.510044,-54.605566,"https://maps.google.com/?q=-25.510044,-54.605566",https://www.instagram.com/macedonia.paraguai,https://www.facebook.com/macedoniaparaguai,https://macedonia.com.py/,595973252925,+59561510060,De Segunda a Sábado das 08:00 - 17:00,,to_verify,to_verify,to_verify,to_verify,to_verify,,"Bebidas,Brinquedos,Perfume,Maquiagem,Óculos,Relógio",,"compras-paraguai,moda,tecnologia,casa,gastronomia",,,,,,,,,,"87 avaliações visíveis no Compras Paraguai, aprovação visual de 86%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-alborada,Alborada,alborada,tecnologia,"perfumes,games","Loja de Informática listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A nossa história em atender da melhor maneira às necessidades dos clientes é feita desde 1969, quando um comerciante de origem libanesa fixou residência nessa região e se aventurou a vender produtos importados aos turistas que visitavam o Paraguai em sua loja, a Casa Alborada. Em 1997 a loja aumentou, modernizou-se e mostrou que estava pronta para conquistar novos clientes e além de manter, conseguiu elevar o prestígio dentro do mercado de Cidade do Leste, consolidando o trabalho que comecou em 1994. Era um dos melhores pontos para se comprar eletrônicos, bebidas perfumes e cosméticos dessa cidade, numa época onde sobravam opções de compra, a Casa Alborada se destacou pela eficiência e boas ofertas, fazendo juz ao legado de seu fundador.",Ciudad del Este,Paraguai,Shopping Lai Lai Center - 2° andar - loja 201 - Ciudad del Este,-25.510815,-54.609097,"https://maps.google.com/?q=-25.510815,-54.609097",https://www.instagram.com/alboradapy/,https://www.facebook.com/alborada.paraguai,http://www.alboradainfo.com/,59561501786,4540539869,De Segunda a Sábado das 07:00 - 16:00,,to_verify,to_verify,TRUE,to_verify,to_verify,"Para que sejam aceitos pelo departamento de garantia (R.M.A.), todos os produtos listados com garantia deverão estar em total integridade física, sendo isso entendido como:

A garantia deverá ser acionada na Assistência Tecnica R.M.A., entre o 4º e 5º piso do Shopping Lai Lai, onde será feita uma avaliação de 2 horas, para validar a garantia do produto ou orçamento. A garantia do produto não será coberta de outra forma. Discos Rígidos (HDs) com defeito que retornem para troca, serão substituídos por HDs recondicionados de fábrica de mesma capacidade e marca. NÃO podem apresentar sinais como batidas, riscos, trilhas cortadas e falta de componentes. NÃO podem estar queimados, quebrados e manchados. Acessórios não tem garantia, tais como fontes , baterias , cabos ( é necessário verificar e testá-los no ato da entrega ). Qualquer etiqueta presente no corpo do produto não deverá sofrer nenhum tipo de violação. O cliente não deve tentar abrir o produto para efetuar algum tipo de reparo, perdendo assim o direito da garantia. Todos os acessórios devem acompanhar os produtos, e devem atender às mesmas condições. O código de barras gravado nos produtos deve estar em perfeito estado, não apresentando nenhum tipo de rasura. Apresentação de nota fiscal para ter acesso a garantia . A Garantia NÃO cobre mau uso. Para troca de Fones, apenas se for defeito de fabrica e tiver disponibilidade do mesmo no fornecedor. Notebook com defeitos na tela como linhas, manchas, riscos NÃO tem garantia. Celulares com defeitos na tela como linhas, manchas, riscos NÃO tem garantia. Fazer o teste na retirada. | http://www.alboradainfo.com/home/garantia.php","Celular,Receptor,Games,Informática,Fonte,Memória RAM,Placa de Video,Placa Mãe",,"compras-paraguai,perfumes,games,bebedouro,banheiro,possui-internet-no-local",,,,,,,,,,"159 avaliações visíveis no Compras Paraguai, aprovação visual de 94%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-computech,Computech,computech,tecnologia,"games,casa","Loja de Eletrônicos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A COMPUTECH esta no mercado de venda de eletrônicos desde 2017. Localizada em Ciudad del Este Paraguai, centro comercial da América Latina, a COMPUTECH destaca-se por trabalhar com uma equipe altamente qualificada e com as maiores marcas do mercado Mundial.Contamos com uma equipe de mais de 40 profissionais dos mais para auxiliar nossos clientes em suas escolhas e suas compras.A nossa Loja é destinada para pessoas como você que sempre está em busca do novo com os melhores preços. A prestação dos melhores serviços aos nossos clientes é o que nos move.",Ciudad del Este,Paraguai,Shopping Vendome - 2° andar - loja Sala 230 - Ciudad del Este,-25.510963,-54.609178,"https://maps.google.com/?q=-25.510963,-54.609178",https://www.instagram.com/computechpyoficial/,https://www.facebook.com/ComputechPy/,http://www.computech.com.py/lista-de-produtos.txt,595973700800,+59561509339,De Segunda a Sexta das 07:30 - 16:00 | Sábado das 07:00 - 14:00,,to_verify,to_verify,to_verify,to_verify,to_verify,"Todos os produtos para que sejam aceitos pelo RMA (Departamento de Garantia) deverão estar em total integridade física, sendo isso entendido como:

- Não podem apresentar sinais como batidas, com riscos, trilhas cortadas e falta de componentes.- Não podem estar com o prazo de garantia vencido;- Não podem estar queimados, quebrados nem manchados;- Acessórios não tem garantia, como fontes, baterias, cabos (tem que verificar e testá-los no ato da entrega).- Qualquer etiqueta no produto não devera sofrer nenhum tipo de violação.- Todos os acessórios devem acompanhar o produto, e devem atender as mesmas condições.- Não deve tentar abrir o produto para efetuar algum tipo de reparo, perdendo assim o direito da garantia.- Apresentar a nota fiscal para ter acesso à garantia.- A garantia não cobre mau uso.- Notebooks e celulares com defeitos na tela como linhas, manchas, riscos não tem garantia.- Sempre fazer teste na retirada dos produtos. | http://www.computech.com.py/garantia","Ar Condicionado,Eletrônicos,TV,Celular,Caixa de Som,Videogame,Games,Informática",,"compras-paraguai,games,casa",,,,,,,,,,"101 avaliações visíveis no Compras Paraguai, aprovação visual de 90%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-pionner-shop,Pionner Shop,pionner-shop,tecnologia,"casa,automotivo,gastronomia,perfumes,estacionamento","Loja de Departamentos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Pionner Shop aparece no Compras Paraguai com categorias, contatos e dados operacionais que ainda devem passar por curadoria do Frontier Atlas.",Ciudad del Este,Paraguai,Shopping Vendome - 3° andar - Ciudad del Este,-25.510893,-54.609365,"https://maps.google.com/?q=-25.510893,-54.609365",https://www.instagram.com/pionnershop.py?igsh=MTB2cnQ4NGVpYmF3aQ==,,https://www.pionnershop.com/,595983482428,,,Cartão,Compras Paraguai indica disponibilidade de estacionamento; validar detalhes no local.,to_verify,TRUE,to_verify,to_verify,,"Som e Video Automotivo,Central Multimídia,Ar Condicionado,Eletrônicos,GPS,TV,Celular,Caixa de Som",,"compras-paraguai,casa,automotivo,gastronomia,perfumes,estacionamento,restaurante,bebedouro,banheiro,possui-internet-no-local,aceita-cartao",,,,,,,,,,"669 avaliações visíveis no Compras Paraguai, aprovação visual de 88%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-atacado-collections,Atacado Collections,atacado-collections,tecnologia,,"Loja de Colecionáveis listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Redescubra seu conceito sobre Geek Store conhecendo a Atacado Collections, uma loja moderna pensada em ser a morada dos nerds e geeks que a visitam. Especializada na venda de colecionáveis de todos as categorias, temos: Estatuetas, Action Figures, Miniaturas de Carros, Motos e Aviões, e mais.Com toda essa vasta diversidade em produtos colecionáveis nos tornamos a maior loja de colecionáveis da América Latina contendo o maior estoque de Funko do Continente!Venha nos conhecer, não perca essa experiência!

#Funko #Bandai #Caterpillar #Lego #SunStar #Tomy #Mattel",Ciudad del Este,Paraguai,Av. Luis Maria Argaña - Ciudad del Este,-25.51302,-54.607065,"https://maps.google.com/?q=-25.51302,-54.607065",https://www.instagram.com/atacadocollections/,https://www.facebook.com/AtacadoCollections/,https://www.atacadocollections.com/lista-html,595993378642,+5545988152548,De Segunda a Sexta das 07:00 - 16:00 | Sábado das 06:30 - 15:30,Cartão,to_verify,to_verify,TRUE,TRUE,to_verify,Não possui garantina.,Brinquedos,,"compras-paraguai,bebedouro,banheiro,area-de-lazer,possui-internet-no-local,aceita-cartao,cafe",,,,,,,,,,"4551 avaliações visíveis no Compras Paraguai, aprovação visual de 100%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-medical-center,Medical Center,medical-center,tecnologia,,"Loja de Instrumentos Médicos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Medical Center aparece no Compras Paraguai com categorias, contatos e dados operacionais que ainda devem passar por curadoria do Frontier Atlas.",Ciudad del Este,Paraguai,Galeria Uniamérica - loja 30 - Ciudad del Este,-25.510238,-54.609186,"https://maps.google.com/?q=-25.510238,-54.609186",https://www.instagram.com/medical_centerinstrumentos/,https://www.facebook.com/medicalcenterinstrumentospy/,http://www.medicalcenterpy.com/,,+59561504845,De Segunda a Domingo das 07:30 - 20:00 Ver mais filiais,,to_verify,to_verify,to_verify,to_verify,to_verify,,Saúde,,compras-paraguai,,,,,,,,,,"21 avaliações visíveis no Compras Paraguai, aprovação visual de 88%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-flash-importados,Flash Importados,flash-importados,perfumes,gastronomia,"Loja de Alimentos e Bebidas listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Uma empresa familiar, iniciada no ano de 1987, especializada em guloseimas, alimentos variados , bebidas e cosméticos . Atualmente conta com 3 lojas para melhor atender seus clientes em CDE. A loja matriz, pioneira, no Lailai, a loja Flash cosméticos, também no Lailai e a filial no shopping HWU.Sempre oferecendo a maior variedade de produtos e a melhor qualidade para todos.",Ciudad del Este,Paraguai,Shopping Lai Lai Center - 2° andar - loja 209 e 210 - Ciudad del Este,-25.510742,-54.609201,"https://maps.google.com/?q=-25.510742,-54.609201",instagram.com/flashimportadospy,facebook.com/flashimportadfospy,https://www.flashimportados.com/,595994364670,+59561514467,De Segunda a Sexta das 07:00 - 15:30 | Sábado das 06:30 - 15:00,Cartão,to_verify,to_verify,TRUE,to_verify,to_verify,,"Alimentos,Bebidas,Cosmético,Maquiagem",,"compras-paraguai,gastronomia,banheiro,possui-internet-no-local,aceita-cartao,cafe",,,,,,,,,,"213 avaliações visíveis no Compras Paraguai, aprovação visual de 94%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-jack-center,Jack Center,jack-center,gastronomia,,"Loja de Farmácia e Suplementos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Jack Center aparece no Compras Paraguai com categorias, contatos e dados operacionais que ainda devem passar por curadoria do Frontier Atlas.",Ciudad del Este,Paraguai,Shopping Vendome - 4° andar - loja Sala 423 - Ciudad del Este,-25.511372,-54.609413,"https://maps.google.com/?q=-25.511372,-54.609413",https://www.instagram.com/jackcentersuplements/,https://www.facebook.com/jackcentersupplements/,https://farmaciajackcenter.com.py/,595994622382,+5954534567689,De Segunda a Sábado das 08:00 - 16:30,Cartão,to_verify,to_verify,to_verify,to_verify,to_verify,,"Alimentos,Suplemento Alimentar",,"compras-paraguai,bebedouro,possui-internet-no-local,aceita-cartao",,,,,,,,,,"39 avaliações visíveis no Compras Paraguai, aprovação visual de 78%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-wb-shop,WB Shop,wb-shop,tecnologia,,"Loja de Eletrônicos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","WB Shop aparece no Compras Paraguai com categorias, contatos e dados operacionais que ainda devem passar por curadoria do Frontier Atlas.",Ciudad del Este,Paraguai,Galeria Brasil Center - 2° andar - Ciudad del Este,-25.508936855291857,-54.61088677633658,"https://maps.google.com/?q=-25.508936855291857,-54.61088677633658",https://www.instagram.com/wbshopimportados?igsh=MWl6YzE2czBvdWR2Ng%3D%3D&utm_source=qr,,https://wbshop.com.py/,595973558099,+595973558099,De Segunda a Sábado das 07:00 - 16:00,,to_verify,to_verify,to_verify,to_verify,to_verify,,,,compras-paraguai,,,,,,,,,,"11 avaliações visíveis no Compras Paraguai, aprovação visual de 100%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-mario-cell,Mario Cell,mario-cell,tecnologia,,"Loja de Eletrônicos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Foi fundada em fevereiro de 1995.

Nós somos um importador e distribuidor de baterias, aparelhos e acessórios de todos os tipos de celuares.

Confiabilidade: Entregar o que prometemos em termos de produtos, serviços e atendimento aos nossos clientes e parceiros;

Inovação: Busca contínua pela inovação e a melhoria contínua de nossos produtos;

Espírito de equipe: Funcionários, fornecedores e distribuidores, um time focado em resultados;

Desempenho: Produtos e serviços que trazem qualidade aos nossos clientes e parceiros.",Ciudad del Este,Paraguai,Galeria Jebai Center - Térreo - loja Loja 2019 - Ciudad del Este,-25.510803,-54.609978,"https://maps.google.com/?q=-25.510803,-54.609978",https://www.instagram.com/mariocell_mce/?hl=es-la,https://www.facebook.com/people/Mario-Cel/100064977376339,https://www.mariocell.com/,595992530667,,,Cartão,to_verify,to_verify,to_verify,to_verify,to_verify,,,,"compras-paraguai,aceita-cartao",,,,,,,,,,"17 avaliações visíveis no Compras Paraguai, aprovação visual de 96%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-mundo-do-celular,Mundo do Celular,mundo-do-celular,tecnologia,,"Loja de Celulares listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A loja Mundo do Celular é uma das principais revendas e importadoras de celulares em Ciudad del Leste no Paraguai. Inovando em sua forma de vender e atender ao cliente, o Mundo do Celular vem crescendo e alcançado bons resultados em toda América Latina.",Ciudad del Este,Paraguai,Galeria Jebai Center - 3° andar - Ciudad del Este,-25.510511,-54.610007,"https://maps.google.com/?q=-25.510511,-54.610007",https://www.instagram.com/mundodocelularpay/,https://www.facebook.com/pages/Mundo-do-Celular/199820686805870,http://www.mundodocelular.com/,595994329275,+595984130909,De Segunda a Sábado das 07:00 - 16:30,,to_verify,to_verify,to_verify,to_verify,to_verify,,"Celular,Caixa de Som,Fotografia,Fonte,Fone de Ouvido / Headset,Tablet,Eletrônicos de Uso Pessoal",,compras-paraguai,,,,,,,,,,"403 avaliações visíveis no Compras Paraguai, aprovação visual de 78%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-imperio-pneus,Império Pneus,imperio-pneus,estacionamento,,"Loja de Pneus listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A Imperio Pneus é a escolha ideal para quem busca pneus importados e nacionais com os melhores preços do mercado. Como importadores e distribuidores, garantimos valores mais acessíveis e uma grande variedade de marcas e modelos para atender todas as necessidades, desde veículos de passeio até SUVs, caminhonetes e utilitários.

Nosso compromisso é oferecer um atendimento rápido e eficiente, permitindo que você troque seus pneus com agilidade e segurança. Enquanto isso, contamos com uma estrutura confortável para que você aguarde seu veículo pronto para a estrada sem preocupações.

Além disso, oferecemos serviços como montagem gratuita, alinhamento, balanceamento, troca de bico e remendos, garantindo que seu carro saia da nossa loja pronto para rodar com total segurança e desempenho.

Se você está vindo a Ciudad del Este, aproveite para economizar e garantir pneus de alta qualidade na Imperio Pneus. Acesse nosso site imperiopneus.com, entre em contato e agende seu pedido antes mesmo de chegar!",Ciudad del Este,Paraguai,Rua Camilo Recalde 7000 - Ciudad del Este,-25.50826261420778,-54.611352643104745,"https://maps.google.com/?q=-25.50826261420778,-54.611352643104745",https://www.instagram.com/imperiopneuspy/,,https://imperiopneus.com/,554598396933,,De Segunda a Sábado das 07:00 - 17:00 | Domingo das 08:00 - 12:00,Cartão,Compras Paraguai indica disponibilidade de estacionamento; validar detalhes no local.,to_verify,TRUE,to_verify,to_verify,,,,"compras-paraguai,estacionamento,bebedouro,banheiro,area-de-lazer,possui-internet-no-local,aceita-cartao",,,,,,,,,,"357 avaliações visíveis no Compras Paraguai, aprovação visual de 92%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-magnum-comunicacao,Magnum Comunicação,magnum-comunicacao,tecnologia,,"Loja de Comunicação e Segurança listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Desde 2008 no mercado paraguaio, a Magnum Comunição é especializada em produtos para comunicação em geral como, radio amadores, px, ht, naúticos, áereos e acessórios.

Ao passar dos anos sentindo a necessidade de nossos clientes expandimos nossa gama de produtos, que hoje são muito mais variados e vão desde cftv, cameras e dvr, até mesmo componentes de informática entre outros.",Ciudad del Este,Paraguai,Shopping Internacional - 1° andar - loja sala 18 - Ciudad del Este,-25.511525,-54.608404,"https://maps.google.com/?q=-25.511525,-54.608404",,https://www.facebook.com/Magnum-Comunica%C3%A7%C3%A3o-447727059300352/,http://www.magnumcomunicacao.com.py/,595992909387,+5504135421298,,,to_verify,to_verify,to_verify,to_verify,to_verify,,Vigilância e Segurança,,compras-paraguai,,,,,,,,,,"23 avaliações visíveis no Compras Paraguai, aprovação visual de 98%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-aroma-store-sa,Aroma Store S.A,aroma-store-sa,perfumes,,"Loja de Perfumes, Beleza e Bolsas listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A Aroma Store é especializada na área de beleza, obtendo as melhores marcas de cosméticos e perfumaria. Vale a pena visitar!",Ciudad del Este,Paraguai,Galeria Jebai Center - 1° andar - loja Sala 3060 - Ciudad del Este,-25.510121,-54.609901,"https://maps.google.com/?q=-25.510121,-54.609901",https://www.instagram.com/aromastorepy/,https://www.facebook.com/AromaStoreSA/,http://www.aromastore.com.br/listas/txt,595985506010,+595973542139,De Segunda a Sábado das 07:30 - 16:00,Cartão,to_verify,to_verify,to_verify,to_verify,to_verify,,"Cosmético,Maquiagem",,"compras-paraguai,aceita-cartao",,,,,,,,,,"137 avaliações visíveis no Compras Paraguai, aprovação visual de 92%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-casa-angela,Casa Angela,casa-angela,moda,,"Loja de Roupas, Jóias e Bijuterias listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A Casa Angela é especializada na área roupas, tênis e acessórios esportivos, trabalhando sempre com as melhores marcas do mercado. Vale a pena visistar!",Ciudad del Este,Paraguai,Galeria Jebai Center - 3° andar - loja Sala 3230 - Ciudad del Este,-25.509991,-54.609457,"https://maps.google.com/?q=-25.509991,-54.609457",https://www.instagram.com/explore/locations/1309760995714813/casa-angela-paris/,https://www.facebook.com/casaangela/,https://www.casaangela.com.py/,595994980901,+595994980901,De Segunda a Sábado das 07:30 - 16:00,Cartão,to_verify,to_verify,to_verify,to_verify,to_verify,,,,"compras-paraguai,aceita-cartao",,,,,,,,,,"50 avaliações visíveis no Compras Paraguai, aprovação visual de 72%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-dac-pneus,DAC Pneus,dac-pneus,estacionamento,,"Loja de Pneus listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Somos uma empresa especialista em venda de pneus, com experiência na área há mais de 35 anos, estamos localizados em Ciudad del Este, 2 lojas e uma filial em Fernando de la Mora próximo a Asunción. DAC NEUMATICOS esta preparada para atender todas e quaisquer necessidades dos nossos clientes, somo representantes oficial da CONTINENTAL, além de uma alta gama de pneus chineses. Desde 1986 trabalhamos com um único objetivo, a satisfação dos nossos clientes.",Ciudad del Este,Paraguai,Rua Camilo Recalde com Concejal Aniceto Ruiz - Ciudad del Este,-25.508329,-54.611032,"https://maps.google.com/?q=-25.508329,-54.611032",https://www.instagram.com/dannaautocenter/?hl=pt-br,https://www.facebook.com/DannaAutoCenter/?ref=br_rs,https://www.dannaautocenter.com/,595974527122,,De Segunda a Sábado das 07:00 - 16:00,Cartão,Compras Paraguai indica disponibilidade de estacionamento; validar detalhes no local.,to_verify,TRUE,to_verify,to_verify,Garantia em todos os produtos,Pneu,,"compras-paraguai,estacionamento,bebedouro,banheiro,area-de-lazer,possui-internet-no-local,aceita-cartao",,,,,,,,,,"177 avaliações visíveis no Compras Paraguai, aprovação visual de 90%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-gs-mall,GS Mall,gs-mall,tecnologia,moda,"Loja de Eletrônicos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","GS Mall aparece no Compras Paraguai com categorias, contatos e dados operacionais que ainda devem passar por curadoria do Frontier Atlas.",Ciudad del Este,Paraguai,Shopping Box Outlet - 1° andar - loja Sala 067/068 - Ciudad del Este,-25.509959,-54.606558,"https://maps.google.com/?q=-25.509959,-54.606558",,,https://gsmallpy.com/,595993573199,+595993644010,,,to_verify,to_verify,to_verify,to_verify,to_verify,,"GPS,Relógio",,"compras-paraguai,moda",,,,,,,,,,"12 avaliações visíveis no Compras Paraguai, aprovação visual de 96%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-rio-parana-importadora,Rio Parana Importadora,rio-parana-importadora,tecnologia,"casa,moda","Loja de Eletrônicos listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","A rio paraná importadora é uma loja especializada em ar condicionado, com uma história de 30 anos somos representante oficial das marcas tlc e gree no Paraguai, distribuímos as melhores marcas no atacado e no varejo. Sempre atentos aos lançamentos para disponibilizar os melhores produtos aos nossos clientes.",Ciudad del Este,Paraguai,Rua Regimento Piribebuy - Ciudad del Este,-25.510006,-54.609468,"https://maps.google.com/?q=-25.510006,-54.609468",,https://www.facebook.com/rioparanaimportadora,http://www.atacadorioparana.com.br/listas/txt,595973211111,+595973211111,,,to_verify,to_verify,to_verify,to_verify,to_verify,,"Ar Condicionado,Eletrodomésticos,TV,Celular,Caixa de Som,Tablet,Relógio",,"compras-paraguai,casa,moda",,,,,,,,,,"55 avaliações visíveis no Compras Paraguai, aprovação visual de 98%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
stores,store-mundo-aquatico,Mundo Aquático,mundo-aquatico,tecnologia,,"Loja de Pesca e Náutica listada no Compras Paraguai, com ficha automatizada para revisão editorial do Frontier Atlas.","Fundada em 1994 em Ciudad Del Este, Paraguai, o Mundo Aquático resolveu inovar. Agora situa-se em um novo local, um ambiente amplo e exclusivamente desenvolvido de aquarista para aquarista, oferencendo para o cliente uma equipe de profissionais especializados e equipamentos exclusivos com importação própria, logo os melhores preços. Uma grande variedade em produtos para todos os tipos de aquários sendo eles de água doce ou marinha ou aquário plantado. Temos preços especiais para lojistas. A harmonia das cores, o movimento e as formas únicas são motivos pelo qual este hobby se destaca em ser o mais belo e conhecido do mundo. Venha conhecer e usufruir desse incrível espaço.",Ciudad del Este,Paraguai,Galeria Antonio - Térreo - Ciudad del Este,-25.510516,-54.607897,"https://maps.google.com/?q=-25.510516,-54.607897",,https://www.facebook.com/mundoaquaticom,http://www.mundoaquaticopy.com.br/br,,+59561518417,De Segunda a Sábado das 07:00 - 16:00,,to_verify,to_verify,to_verify,to_verify,to_verify,,Aquarismo,,compras-paraguai,,,,,,,,,,"109 avaliações visíveis no Compras Paraguai, aprovação visual de 88%.","Importado automaticamente do Compras Paraguai em 2026-06-28. Revisar contato, política comercial e consistência editorial antes de publicar.",FALSE,FALSE,FALSE,draft,2026-06-28T22:04:40.167Z
